itemid,"icmppingloss[,{$PINGL},,,]_clock",num,value_min,"icmppingloss[,{$PINGL},,,]_avg",value_max
41107,"15/01/2022,05:00",60,0,0,0
41107,"15/01/2022,06:00",60,0,0,0
41107,"15/01/2022,07:00",60,0,0,0
41107,"15/01/2022,08:00",60,0,0,0
41107,"15/01/2022,09:00",60,0,0,0
41107,"15/01/2022,10:00",60,0,0,0
41107,"15/01/2022,11:00",60,0,0,0
41107,"15/01/2022,12:00",60,0,0,0
41107,"15/01/2022,13:00",60,0,0,0
41107,"15/01/2022,14:00",60,0,0,0
41107,"15/01/2022,15:00",60,0,0,0
41107,"15/01/2022,16:00",60,0,0,0
41107,"15/01/2022,17:00",60,0,0,0
41107,"15/01/2022,18:00",60,0,0,0
41107,"15/01/2022,19:00",60,0,0,0
41107,"15/01/2022,20:00",60,0,0,0
41107,"15/01/2022,21:00",60,0,0,0
41107,"15/01/2022,22:00",60,0,0,0
41107,"15/01/2022,23:00",60,0,0,0
41107,"16/01/2022,00:00",60,0,0,0
41107,"16/01/2022,01:00",60,0,0,0
41107,"16/01/2022,02:00",60,0,0,0
41107,"16/01/2022,03:00",60,0,0,0
41107,"16/01/2022,04:00",60,0,0,0
41107,"16/01/2022,05:00",60,0,0,0
41107,"16/01/2022,06:00",60,0,0,0
41107,"16/01/2022,07:00",60,0,0,0
41107,"16/01/2022,08:00",60,0,0,0
41107,"16/01/2022,09:00",60,0,0,0
41107,"16/01/2022,10:00",60,0,0,0
41107,"16/01/2022,11:00",60,0,0,0
41107,"16/01/2022,12:00",60,0,0,0
41107,"16/01/2022,13:00",60,0,0,0
41107,"16/01/2022,14:00",60,0,0,0
41107,"16/01/2022,15:00",60,0,0,0
41107,"16/01/2022,16:00",60,0,0,0
41107,"16/01/2022,17:00",60,0,0,0
41107,"16/01/2022,18:00",60,0,0,0
41107,"16/01/2022,19:00",60,0,0,0
41107,"16/01/2022,20:00",60,0,0,0
41107,"16/01/2022,21:00",60,0,0,0
41107,"16/01/2022,22:00",60,0,0,0
41107,"16/01/2022,23:00",60,0,0,0
41107,"17/01/2022,00:00",60,0,0,0
41107,"17/01/2022,01:00",60,0,0,0
41107,"17/01/2022,02:00",60,0,0,0
41107,"17/01/2022,03:00",60,0,0,0
41107,"17/01/2022,04:00",60,0,0,0
41107,"17/01/2022,05:00",60,0,0,0
41107,"17/01/2022,06:00",60,0,0,0
41107,"17/01/2022,07:00",60,0,0,0
41107,"17/01/2022,08:00",60,0,0,0
41107,"17/01/2022,09:00",60,0,0,0
41107,"17/01/2022,10:00",60,0,0,0
41107,"17/01/2022,11:00",60,0,0,0
41107,"17/01/2022,12:00",60,0,0,0
41107,"17/01/2022,13:00",60,0,0,0
41107,"17/01/2022,14:00",60,0,0,0
41107,"17/01/2022,15:00",60,0,0,0
41107,"17/01/2022,16:00",60,0,0,0
41107,"17/01/2022,17:00",60,0,0,0
41107,"17/01/2022,18:00",60,0,0,0
41107,"17/01/2022,19:00",60,0,0,0
41107,"17/01/2022,20:00",60,0,0,0
41107,"17/01/2022,21:00",60,0,0,0
41107,"17/01/2022,22:00",60,0,0,0
41107,"17/01/2022,23:00",60,0,0,0
41107,"18/01/2022,00:00",60,0,0,0
41107,"18/01/2022,01:00",60,0,0,0
41107,"18/01/2022,02:00",60,0,0,0
41107,"18/01/2022,03:00",60,0,0,0
41107,"18/01/2022,04:00",60,0,0,0
41107,"18/01/2022,05:00",60,0,0,0
41107,"18/01/2022,06:00",60,0,0,0
41107,"18/01/2022,07:00",60,0,0,0
41107,"18/01/2022,08:00",60,0,0,0
41107,"18/01/2022,09:00",60,0,0,0
41107,"18/01/2022,10:00",60,0,0,0
41107,"18/01/2022,11:00",60,0,0,0
41107,"18/01/2022,12:00",60,0,0,0
41107,"18/01/2022,13:00",60,0,0,0
41107,"18/01/2022,14:00",60,0,0,0
41107,"18/01/2022,15:00",60,0,0,0
41107,"18/01/2022,16:00",60,0,0,0
41107,"18/01/2022,17:00",60,0,0,0
41107,"18/01/2022,18:00",60,0,0,0
41107,"18/01/2022,19:00",60,0,0,0
41107,"18/01/2022,20:00",60,0,0,0
41107,"18/01/2022,21:00",60,0,0,0
41107,"18/01/2022,22:00",60,0,0,0
41107,"18/01/2022,23:00",60,0,0,0
41107,"19/01/2022,00:00",60,0,0,0
41107,"19/01/2022,01:00",60,0,0,0
41107,"19/01/2022,02:00",60,0,0,0
41107,"19/01/2022,03:00",60,0,0,0
41107,"19/01/2022,04:00",60,0,0,0
41107,"19/01/2022,05:00",60,0,0,0
41107,"19/01/2022,06:00",60,0,0,0
41107,"19/01/2022,07:00",60,0,0,0
41107,"19/01/2022,08:00",60,0,0,0
41107,"19/01/2022,09:00",60,0,0,0
41107,"19/01/2022,10:00",60,0,0,0
41107,"19/01/2022,11:00",60,0,0,0
41107,"19/01/2022,12:00",60,0,0,0
41107,"19/01/2022,13:00",60,0,0,0
41107,"19/01/2022,14:00",60,0,0,0
41107,"19/01/2022,15:00",60,0,0,0
41107,"19/01/2022,16:00",60,0,0,0
41107,"19/01/2022,17:00",60,0,0,0
41107,"19/01/2022,18:00",60,0,0,0
41107,"19/01/2022,19:00",60,0,0,0
41107,"19/01/2022,20:00",60,0,0,0
41107,"19/01/2022,21:00",60,0,0,0
41107,"19/01/2022,22:00",60,0,0,0
41107,"19/01/2022,23:00",60,0,0,0
41107,"20/01/2022,00:00",60,0,0,0
41107,"20/01/2022,01:00",60,0,0,0
41107,"20/01/2022,02:00",60,0,0,0
41107,"20/01/2022,03:00",60,0,0,0
41107,"20/01/2022,04:00",60,0,0,0
41107,"20/01/2022,05:00",60,0,0,0
41107,"20/01/2022,06:00",60,0,0,0
41107,"20/01/2022,07:00",60,0,0,0
41107,"20/01/2022,08:00",60,0,0,0
41107,"20/01/2022,09:00",60,0,0,0
41107,"20/01/2022,10:00",60,0,0,0
41107,"20/01/2022,11:00",60,0,0,0
41107,"20/01/2022,12:00",60,0,0,0
41107,"20/01/2022,13:00",60,0,0,0
41107,"20/01/2022,14:00",60,0,0,0
41107,"20/01/2022,15:00",60,0,0,0
41107,"20/01/2022,16:00",60,0,0,0
41107,"20/01/2022,17:00",60,0,0,0
41107,"20/01/2022,18:00",60,0,0,0
41107,"20/01/2022,19:00",60,0,0,0
41107,"20/01/2022,20:00",60,0,0,0
41107,"20/01/2022,21:00",60,0,0,0
41107,"20/01/2022,22:00",60,0,0,0
41107,"20/01/2022,23:00",60,0,0,0
41107,"21/01/2022,00:00",60,0,0,0
41107,"21/01/2022,01:00",60,0,0,0
41107,"21/01/2022,02:00",60,0,0,0
41107,"21/01/2022,03:00",60,0,0,0
41107,"21/01/2022,04:00",60,0,0,0
41107,"21/01/2022,05:00",60,0,0,0
41107,"21/01/2022,06:00",60,0,0,0
41107,"21/01/2022,07:00",60,0,0,0
41107,"21/01/2022,08:00",60,0,0,0
41107,"21/01/2022,09:00",60,0,0,0
41107,"21/01/2022,10:00",60,0,0,0
41107,"21/01/2022,11:00",60,0,0,0
41107,"21/01/2022,12:00",60,0,0,0
41107,"21/01/2022,13:00",60,0,0,0
41107,"21/01/2022,14:00",60,0,0,0
41107,"21/01/2022,15:00",60,0,0,0
41107,"21/01/2022,16:00",60,0,0,0
41107,"21/01/2022,17:00",60,0,0,0
41107,"21/01/2022,18:00",60,0,0,0
41107,"21/01/2022,19:00",60,0,0,0
41107,"21/01/2022,20:00",60,0,0,0
41107,"21/01/2022,21:00",60,0,0,0
41107,"21/01/2022,22:00",60,0,0,0
41107,"21/01/2022,23:00",60,0,0,0
41107,"22/01/2022,00:00",60,0,0,0
41107,"22/01/2022,01:00",60,0,0,0
41107,"22/01/2022,02:00",60,0,0,0
41107,"22/01/2022,03:00",60,0,0,0
41107,"22/01/2022,04:00",60,0,0,0
41107,"22/01/2022,05:00",60,0,0,0
41107,"22/01/2022,06:00",60,0,0,0
41107,"22/01/2022,07:00",60,0,0,0
41107,"22/01/2022,08:00",60,0,0,0
41107,"22/01/2022,09:00",60,0,0,0
41107,"22/01/2022,10:00",60,0,0,0
41107,"22/01/2022,11:00",60,0,0,0
41107,"22/01/2022,12:00",60,0,0,0
41107,"22/01/2022,13:00",60,0,0,0
41107,"22/01/2022,14:00",60,0,0,0
41107,"22/01/2022,15:00",60,0,0,0
41107,"22/01/2022,16:00",60,0,0,0
41107,"22/01/2022,17:00",60,0,0,0
41107,"22/01/2022,18:00",60,0,0,0
41107,"22/01/2022,19:00",60,0,0,0
41107,"22/01/2022,20:00",60,0,0,0
41107,"22/01/2022,21:00",60,0,0,0
41107,"22/01/2022,22:00",60,0,0,0
41107,"22/01/2022,23:00",60,0,0,0
41107,"23/01/2022,00:00",60,0,0,0
41107,"23/01/2022,01:00",60,0,0,0
41107,"23/01/2022,02:00",60,0,0,0
41107,"23/01/2022,03:00",48,0,0,0
41107,"23/01/2022,04:00",48,0,0,0
41107,"23/01/2022,05:00",38,0,0,0
41107,"23/01/2022,06:00",30,0,0,0
41107,"23/01/2022,07:00",30,0,0,0
41107,"23/01/2022,08:00",31,0,0,0
41107,"23/01/2022,09:00",32,0,0,0
41107,"23/01/2022,10:00",32,0,0,0
41107,"23/01/2022,11:00",30,0,0,0
41107,"23/01/2022,12:00",30,0,0,0
41107,"23/01/2022,13:00",32,0,0,0
41107,"23/01/2022,14:00",30,0,0,0
41107,"23/01/2022,15:00",30,0,0,0
41107,"23/01/2022,16:00",31,0,0,0
41107,"23/01/2022,17:00",32,0,0,0
41107,"23/01/2022,18:00",30,0,0,0
41107,"23/01/2022,19:00",32,0,0,0
41107,"23/01/2022,20:00",32,0,0,0
41107,"23/01/2022,21:00",32,0,0,0
41107,"23/01/2022,22:00",30,0,0,0
41107,"23/01/2022,23:00",31,0,0,0
41107,"24/01/2022,00:00",28,0,0,0
41107,"24/01/2022,01:00",29,0,0,0
41107,"24/01/2022,02:00",41,0,0,0
41107,"24/01/2022,03:00",50,0,0,0
41107,"24/01/2022,04:00",49,0,0,0
41107,"24/01/2022,05:00",45,0,0,0
41107,"24/01/2022,06:00",46,0,0,0
41107,"24/01/2022,07:00",40,0,0,0
41107,"24/01/2022,08:00",56,0,0,0
41107,"24/01/2022,09:00",60,0,0,0
41107,"24/01/2022,10:00",60,0,0,0
41107,"24/01/2022,11:00",60,0,0,0
41107,"24/01/2022,12:00",60,0,0,0
41107,"24/01/2022,13:00",60,0,0,0
41107,"24/01/2022,14:00",60,0,0,0
41107,"24/01/2022,15:00",60,0,0,0
41107,"24/01/2022,16:00",60,0,0,0
41107,"24/01/2022,17:00",60,0,0,0
41107,"24/01/2022,18:00",60,0,0,0
41107,"24/01/2022,19:00",60,0,0,0
41107,"24/01/2022,20:00",60,0,0,0
41107,"24/01/2022,21:00",60,0,0,0
41107,"24/01/2022,22:00",60,0,0,0
41107,"24/01/2022,23:00",60,0,0,0
41107,"25/01/2022,00:00",60,0,0,0
41107,"25/01/2022,01:00",60,0,0,0
41107,"25/01/2022,02:00",60,0,0,0
41107,"25/01/2022,03:00",60,0,0,0
41107,"25/01/2022,04:00",60,0,0,0
41107,"25/01/2022,05:00",60,0,0,0
41107,"25/01/2022,06:00",60,0,0,0
41107,"25/01/2022,07:00",60,0,0,0
41107,"25/01/2022,08:00",60,0,0,0
41107,"25/01/2022,09:00",60,0,0,0
41107,"25/01/2022,10:00",60,0,0,0
41107,"25/01/2022,11:00",60,0,0,0
41107,"25/01/2022,12:00",60,0,0,0
41107,"25/01/2022,13:00",60,0,0,0
41107,"25/01/2022,14:00",60,0,0,0
41107,"25/01/2022,15:00",60,0,0,0
41107,"25/01/2022,16:00",60,0,0,0
41107,"25/01/2022,17:00",60,0,0,0
41107,"25/01/2022,18:00",60,0,0,0
41107,"25/01/2022,19:00",60,0,0,0
41107,"25/01/2022,20:00",60,0,0,0
41107,"25/01/2022,21:00",60,0,0,0
41107,"25/01/2022,22:00",60,0,0,0
41107,"25/01/2022,23:00",60,0,0,0
41107,"26/01/2022,00:00",60,0,0,0
41107,"26/01/2022,01:00",60,0,0,0
41107,"26/01/2022,02:00",60,0,0,0
41107,"26/01/2022,03:00",60,0,0,0
41107,"26/01/2022,04:00",60,0,0,0
41107,"26/01/2022,05:00",60,0,0,0
41107,"26/01/2022,06:00",60,0,0,0
41107,"26/01/2022,07:00",60,0,0,0
41107,"26/01/2022,08:00",60,0,0,0
41107,"26/01/2022,09:00",60,0,0,0
41107,"26/01/2022,10:00",60,0,0,0
41107,"26/01/2022,11:00",60,0,0,0
41107,"26/01/2022,12:00",60,0,0,0
41107,"26/01/2022,13:00",60,0,0,0
41107,"26/01/2022,14:00",60,0,0,0
41107,"26/01/2022,15:00",60,0,0,0
41107,"26/01/2022,16:00",60,0,0,0
41107,"26/01/2022,17:00",60,0,0,0
41107,"26/01/2022,18:00",60,0,0,0
41107,"26/01/2022,19:00",60,0,0,0
41107,"26/01/2022,20:00",60,0,0,0
41107,"26/01/2022,21:00",60,0,0,0
41107,"26/01/2022,22:00",60,0,0,0
41107,"26/01/2022,23:00",60,0,0,0
41107,"27/01/2022,00:00",60,0,0,0
41107,"27/01/2022,01:00",60,0,0,0
41107,"27/01/2022,02:00",60,0,0,0
41107,"27/01/2022,03:00",60,0,0,0
41107,"27/01/2022,04:00",60,0,0,0
41107,"27/01/2022,05:00",60,0,0,0
41107,"27/01/2022,06:00",60,0,0,0
41107,"27/01/2022,07:00",60,0,0,0
41107,"27/01/2022,08:00",60,0,0,0
41107,"27/01/2022,09:00",60,0,0,0
41107,"27/01/2022,10:00",60,0,0,0
41107,"27/01/2022,11:00",60,0,0,0
41107,"27/01/2022,12:00",60,0,0,0
41107,"27/01/2022,13:00",60,0,0,0
41107,"27/01/2022,14:00",60,0,0,0
41107,"27/01/2022,15:00",60,0,0,0
41107,"27/01/2022,16:00",60,0,0,0
41107,"27/01/2022,17:00",60,0,0,0
41107,"27/01/2022,18:00",60,0,0,0
41107,"27/01/2022,19:00",60,0,0,0
41107,"27/01/2022,20:00",60,0,0,0
41107,"27/01/2022,21:00",60,0,0,0
41107,"27/01/2022,22:00",60,0,0,0
41107,"27/01/2022,23:00",60,0,0,0
41107,"28/01/2022,00:00",60,0,0,0
41107,"28/01/2022,01:00",60,0,0,0
41107,"28/01/2022,02:00",60,0,0,0
41107,"28/01/2022,03:00",60,0,0,0
41107,"28/01/2022,04:00",60,0,0,0
41107,"28/01/2022,05:00",60,0,0,0
41107,"28/01/2022,06:00",60,0,0,0
41107,"28/01/2022,07:00",60,0,0,0
41107,"28/01/2022,08:00",60,0,0,0
41107,"28/01/2022,09:00",60,0,0,0
41107,"28/01/2022,10:00",60,0,0,0
41107,"28/01/2022,11:00",60,0,0,0
41107,"28/01/2022,12:00",60,0,0,0
41107,"28/01/2022,13:00",60,0,0,0
41107,"28/01/2022,14:00",60,0,0,0
41107,"28/01/2022,15:00",60,0,0,0
41107,"28/01/2022,16:00",60,0,0,0
41107,"28/01/2022,17:00",60,0,0,0
41107,"28/01/2022,18:00",60,0,0,0
41107,"28/01/2022,19:00",60,0,0,0
41107,"28/01/2022,20:00",60,0,0,0
41107,"28/01/2022,21:00",60,0,0,0
41107,"28/01/2022,22:00",60,0,0,0
41107,"28/01/2022,23:00",60,0,0,0
41107,"29/01/2022,00:00",60,0,0,0
41107,"29/01/2022,01:00",60,0,0,0
41107,"29/01/2022,02:00",60,0,0,0
41107,"29/01/2022,03:00",60,0,0,0
41107,"29/01/2022,04:00",60,0,0,0
41107,"29/01/2022,05:00",60,0,0,0
41107,"29/01/2022,06:00",60,0,0,0
41107,"29/01/2022,07:00",60,0,0,0
41107,"29/01/2022,08:00",60,0,0,0
41107,"29/01/2022,09:00",60,0,0,0
41107,"29/01/2022,10:00",60,0,0,0
41107,"29/01/2022,11:00",60,0,0,0
41107,"29/01/2022,12:00",60,0,0,0
41107,"29/01/2022,13:00",60,0,0,0
41107,"29/01/2022,14:00",60,0,0,0
41107,"29/01/2022,15:00",60,0,0,0
41107,"29/01/2022,16:00",60,0,0,0
41107,"29/01/2022,17:00",60,0,0,0
41107,"29/01/2022,18:00",60,0,0,0
41107,"29/01/2022,19:00",60,0,0,0
41107,"29/01/2022,20:00",60,0,0,0
41107,"29/01/2022,21:00",60,0,0,0
41107,"29/01/2022,22:00",60,0,0,0
41107,"29/01/2022,23:00",60,0,0,0
41107,"30/01/2022,00:00",60,0,0,0
41107,"30/01/2022,01:00",60,0,0,0
41107,"30/01/2022,02:00",60,0,0,0
41107,"30/01/2022,03:00",60,0,0,0
41107,"30/01/2022,04:00",60,0,0,0
41107,"30/01/2022,05:00",60,0,0,0
41107,"30/01/2022,06:00",60,0,0,0
41107,"30/01/2022,07:00",60,0,0,0
41107,"30/01/2022,08:00",60,0,0,0
41107,"30/01/2022,09:00",60,0,0,0
41107,"30/01/2022,10:00",60,0,0,0
41107,"30/01/2022,11:00",60,0,0,0
41107,"30/01/2022,12:00",60,0,0,0
41107,"30/01/2022,13:00",60,0,0,0
41107,"30/01/2022,14:00",60,0,0,0
41107,"30/01/2022,15:00",60,0,0,0
41107,"30/01/2022,16:00",60,0,0,0
41107,"30/01/2022,17:00",60,0,0,0
41107,"30/01/2022,18:00",60,0,0,0
41107,"30/01/2022,19:00",60,0,0,0
41107,"30/01/2022,20:00",60,0,0,0
41107,"30/01/2022,21:00",60,0,0,0
41107,"30/01/2022,22:00",60,0,0,0
41107,"30/01/2022,23:00",60,0,0,0
41107,"31/01/2022,00:00",60,0,0,0
41107,"31/01/2022,01:00",60,0,0,0
41107,"31/01/2022,02:00",60,0,0,0
41107,"31/01/2022,03:00",60,0,0,0
41107,"31/01/2022,04:00",60,0,0,0
41107,"31/01/2022,05:00",60,0,0,0
41107,"31/01/2022,06:00",60,0,0,0
41107,"31/01/2022,07:00",60,0,0,0
41107,"31/01/2022,08:00",60,0,0,0
41107,"31/01/2022,09:00",60,0,0,0
41107,"31/01/2022,10:00",60,0,0,0
41107,"31/01/2022,11:00",60,0,0,0
41107,"31/01/2022,12:00",60,0,0,0
41107,"31/01/2022,13:00",60,0,0,0
41107,"31/01/2022,14:00",60,0,0,0
41107,"31/01/2022,15:00",60,0,0,0
41107,"31/01/2022,16:00",60,0,0,0
41107,"31/01/2022,17:00",60,0,0,0
41107,"31/01/2022,18:00",60,0,0,0
41107,"31/01/2022,19:00",60,0,0,0
41107,"31/01/2022,20:00",60,0,0,0
41107,"31/01/2022,21:00",60,0,0,0
41107,"31/01/2022,22:00",60,0,0,0
41107,"31/01/2022,23:00",60,0,0,0
41107,"01/02/2022,00:00",60,0,0,0
41107,"01/02/2022,01:00",60,0,0,0
41107,"01/02/2022,02:00",60,0,0,0
41107,"01/02/2022,03:00",60,0,0,0
41107,"01/02/2022,04:00",60,0,0,0
41107,"01/02/2022,05:00",60,0,0,0
41107,"01/02/2022,06:00",60,0,0,0
41107,"01/02/2022,07:00",60,0,0,0
41107,"01/02/2022,08:00",60,0,0,0
41107,"01/02/2022,09:00",60,0,0,0
41107,"01/02/2022,10:00",60,0,0,0
41107,"01/02/2022,11:00",60,0,0,0
41107,"01/02/2022,12:00",60,0,0,0
41107,"01/02/2022,13:00",60,0,0,0
41107,"01/02/2022,14:00",60,0,0,0
41107,"01/02/2022,15:00",60,0,0,0
41107,"01/02/2022,16:00",60,0,0,0
41107,"01/02/2022,17:00",60,0,0,0
41107,"01/02/2022,18:00",60,0,0,0
41107,"01/02/2022,19:00",60,0,0,0
41107,"01/02/2022,20:00",60,0,0,0
41107,"01/02/2022,21:00",60,0,0,0
41107,"01/02/2022,22:00",60,0,0,0
41107,"01/02/2022,23:00",60,0,0,0
41107,"02/02/2022,00:00",60,0,0,0
41107,"02/02/2022,01:00",60,0,0,0
41107,"02/02/2022,02:00",60,0,0,0
41107,"02/02/2022,03:00",60,0,0,0
41107,"02/02/2022,04:00",60,0,0,0
41107,"02/02/2022,05:00",60,0,0,0
41107,"02/02/2022,06:00",60,0,0,0
41107,"02/02/2022,07:00",60,0,0,0
41107,"02/02/2022,08:00",60,0,0,0
41107,"02/02/2022,09:00",60,0,0,0
41107,"02/02/2022,10:00",60,0,0,0
41107,"02/02/2022,11:00",60,0,0,0
41107,"02/02/2022,12:00",60,0,0,0
41107,"02/02/2022,13:00",60,0,0,0
41107,"02/02/2022,14:00",60,0,0,0
41107,"02/02/2022,15:00",60,0,0,0
41107,"02/02/2022,16:00",60,0,0,0
41107,"02/02/2022,17:00",60,0,0,0
41107,"02/02/2022,18:00",60,0,0,0
41107,"02/02/2022,19:00",60,0,0,0
41107,"02/02/2022,20:00",60,0,0,0
41107,"02/02/2022,21:00",60,0,0,0
41107,"02/02/2022,22:00",60,0,0,0
41107,"02/02/2022,23:00",60,0,0,0
41107,"03/02/2022,00:00",60,0,0,0
41107,"03/02/2022,01:00",60,0,0,0
41107,"03/02/2022,02:00",60,0,0,0
41107,"03/02/2022,03:00",60,0,0,0
41107,"03/02/2022,04:00",60,0,0,0
41107,"03/02/2022,05:00",60,0,0,0
41107,"03/02/2022,06:00",60,0,0,0
41107,"03/02/2022,07:00",60,0,0,0
41107,"03/02/2022,08:00",60,0,0,0
41107,"03/02/2022,09:00",60,0,0,0
41107,"03/02/2022,10:00",60,0,0,0
41107,"03/02/2022,11:00",60,0,0,0
41107,"03/02/2022,12:00",60,0,0,0
41107,"03/02/2022,13:00",60,0,0,0
41107,"03/02/2022,14:00",60,0,0,0
41107,"03/02/2022,15:00",60,0,0,0
41107,"03/02/2022,16:00",60,0,0,0
41107,"03/02/2022,17:00",60,0,0,0
41107,"03/02/2022,18:00",60,0,0,0
41107,"03/02/2022,19:00",60,0,0,0
41107,"03/02/2022,20:00",60,0,0,0
41107,"03/02/2022,21:00",60,0,0,0
41107,"03/02/2022,22:00",60,0,0,0
41107,"03/02/2022,23:00",60,0,0,0
41107,"04/02/2022,00:00",60,0,0,0
41107,"04/02/2022,01:00",60,0,0,0
41107,"04/02/2022,02:00",60,0,0,0
41107,"04/02/2022,03:00",60,0,0,0
41107,"04/02/2022,04:00",60,0,0,0
41107,"04/02/2022,05:00",60,0,0,0
41107,"04/02/2022,06:00",60,0,0,0
41107,"04/02/2022,07:00",60,0,0,0
41107,"04/02/2022,08:00",60,0,0,0
41107,"04/02/2022,09:00",60,0,0,0
41107,"04/02/2022,10:00",60,0,0,0
41107,"04/02/2022,11:00",60,0,0,0
41107,"04/02/2022,12:00",60,0,0,0
41107,"04/02/2022,13:00",60,0,0,0
41107,"04/02/2022,14:00",60,0,0,0
41107,"04/02/2022,15:00",60,0,0,0
41107,"04/02/2022,16:00",60,0,0,0
41107,"04/02/2022,17:00",60,0,0,0
41107,"04/02/2022,18:00",60,0,0,0
41107,"04/02/2022,19:00",60,0,0,0
41107,"04/02/2022,20:00",60,0,0,0
41107,"04/02/2022,21:00",60,0,0,0
41107,"04/02/2022,22:00",60,0,0,0
41107,"04/02/2022,23:00",60,0,0,0
41107,"05/02/2022,00:00",60,0,0,0
41107,"05/02/2022,01:00",60,0,0,0
41107,"05/02/2022,02:00",60,0,0,0
41107,"05/02/2022,03:00",60,0,0,0
41107,"05/02/2022,04:00",60,0,0,0
41107,"05/02/2022,05:00",60,0,0,0
41107,"05/02/2022,06:00",60,0,0,0
41107,"05/02/2022,07:00",60,0,0,0
41107,"05/02/2022,08:00",60,0,0,0
41107,"05/02/2022,09:00",60,0,0,0
41107,"05/02/2022,10:00",60,0,0,0
41107,"05/02/2022,11:00",60,0,0,0
41107,"05/02/2022,12:00",60,0,0,0
41107,"05/02/2022,13:00",60,0,0,0
41107,"05/02/2022,14:00",60,0,0,0
41107,"05/02/2022,15:00",60,0,0,0
41107,"05/02/2022,16:00",60,0,0,0
41107,"05/02/2022,17:00",60,0,0,0
41107,"05/02/2022,18:00",60,0,0,0
41107,"05/02/2022,19:00",60,0,0,0
41107,"05/02/2022,20:00",60,0,0,0
41107,"05/02/2022,21:00",60,0,0,0
41107,"05/02/2022,22:00",60,0,0,0
41107,"05/02/2022,23:00",60,0,0,0
41107,"06/02/2022,00:00",60,0,0,0
41107,"06/02/2022,01:00",60,0,0,0
41107,"06/02/2022,02:00",60,0,0,0
41107,"06/02/2022,03:00",55,0,0,0
41107,"06/02/2022,04:00",51,0,0,0
41107,"06/02/2022,05:00",42,0,0,0
41107,"06/02/2022,06:00",47,0,0,0
41107,"06/02/2022,07:00",48,0,0,0
41107,"06/02/2022,08:00",40,0,0,0
41107,"06/02/2022,09:00",40,0,0,0
41107,"06/02/2022,10:00",42,0,0,0
41107,"06/02/2022,11:00",43,0,0,0
41107,"06/02/2022,12:00",59,0,0,0
41107,"06/02/2022,13:00",52,0,0,0
41107,"06/02/2022,14:00",45,0,0,0
41107,"06/02/2022,15:00",57,0,0,0
41107,"06/02/2022,16:00",50,0,0,0
41107,"06/02/2022,17:00",52,0,0,0
41107,"06/02/2022,18:00",53,0,0,0
41107,"06/02/2022,19:00",56,0,0,0
41107,"06/02/2022,20:00",60,0,0,0
41107,"06/02/2022,21:00",60,0,0,0
41107,"06/02/2022,22:00",60,0,0,0
41107,"06/02/2022,23:00",60,0,0,0
41107,"07/02/2022,00:00",60,0,0,0
41107,"07/02/2022,01:00",60,0,0,0
41107,"07/02/2022,02:00",60,0,0,0
41107,"07/02/2022,03:00",60,0,0,0
41107,"07/02/2022,04:00",60,0,0,0
41107,"07/02/2022,05:00",60,0,0,0
41107,"07/02/2022,06:00",60,0,0,0
41107,"07/02/2022,07:00",60,0,0,0
41107,"07/02/2022,08:00",60,0,0,0
41107,"07/02/2022,09:00",60,0,0,0
41107,"07/02/2022,10:00",60,0,0,0
41107,"07/02/2022,11:00",60,0,0,0
41107,"07/02/2022,12:00",60,0,0,0
41107,"07/02/2022,13:00",60,0,0,0
41107,"07/02/2022,14:00",60,0,0,0
41107,"07/02/2022,15:00",60,0,0,0
41107,"07/02/2022,16:00",60,0,0,0
41107,"07/02/2022,17:00",60,0,0,0
41107,"07/02/2022,18:00",60,0,0,0
41107,"07/02/2022,19:00",60,0,0,0
41107,"07/02/2022,20:00",60,0,0,0
41107,"07/02/2022,21:00",60,0,0,0
41107,"07/02/2022,22:00",60,0,0,0
41107,"07/02/2022,23:00",60,0,0,0
41107,"08/02/2022,00:00",60,0,0,0
41107,"08/02/2022,01:00",60,0,0,0
41107,"08/02/2022,02:00",60,0,0,0
41107,"08/02/2022,03:00",60,0,0,0
41107,"08/02/2022,04:00",60,0,0,0
41107,"08/02/2022,05:00",60,0,0,0
41107,"08/02/2022,06:00",60,0,0,0
41107,"08/02/2022,07:00",60,0,0,0
41107,"08/02/2022,08:00",60,0,0,0
41107,"08/02/2022,09:00",60,0,0,0
41107,"08/02/2022,10:00",60,0,0,0
41107,"08/02/2022,11:00",60,0,0,0
41107,"08/02/2022,12:00",60,0,0,0
41107,"08/02/2022,13:00",60,0,0,0
41107,"08/02/2022,14:00",60,0,0,0
41107,"08/02/2022,15:00",60,0,0,0
41107,"08/02/2022,16:00",60,0,0,0
41107,"08/02/2022,17:00",60,0,0,0
41107,"08/02/2022,18:00",60,0,0,0
41107,"08/02/2022,19:00",60,0,0,0
41107,"08/02/2022,20:00",60,0,0,0
41107,"08/02/2022,21:00",60,0,0,0
41107,"08/02/2022,22:00",60,0,0,0
41107,"08/02/2022,23:00",60,0,0,0
41107,"09/02/2022,00:00",60,0,0,0
41107,"09/02/2022,01:00",60,0,0,0
41107,"09/02/2022,02:00",60,0,0,0
41107,"09/02/2022,03:00",60,0,0,0
41107,"09/02/2022,04:00",60,0,0,0
41107,"09/02/2022,05:00",60,0,0,0
41107,"09/02/2022,06:00",60,0,0,0
41107,"09/02/2022,07:00",60,0,0,0
41107,"09/02/2022,08:00",60,0,0,0
41107,"09/02/2022,09:00",60,0,0,0
41107,"09/02/2022,10:00",60,0,0,0
